text,text_modified,label,group_label,group_label_id,original_text
Excess of << cholesterol >> converted into 24OHC may up-regulate [[ ApoE ]] synthesis which is a scavenger for Aβ and Tau.,Excess of [ENTITY_A] converted into 24OHC may up-regulate [ENTITY_B] synthesis which is a scavenger for Aβ and Tau.,INDIRECT-UPREGULATOR,CPR:3,0,Excess of cholesterol converted into 24OHC may up-regulate ApoE synthesis which is a scavenger for Aβ and Tau.
"In the current study, we extend these findings to show that the ability of astrocytes to buffer extracellular << glutamate >> is reduced when [[ CaMKII ]] is inhibited.","In the current study, we extend these findings to show that the ability of astrocytes to buffer extracellular [ENTITY_A] is reduced when [ENTITY_B] is inhibited.",SUBSTRATE,CPR:9,4,"In the current study, we extend these findings to show that the ability of astrocytes to buffer extracellular glutamate is reduced when CaMKII is inhibited."
<< 3-Hydroxypyridin-2-thione >> as Novel Zinc Binding Group for Selective [[ Histone Deacetylase ]] Inhibition.,[ENTITY_A] as Novel Zinc Binding Group for Selective [ENTITY_B] Inhibition.,INHIBITOR,CPR:4,1,3-Hydroxypyridin-2-thione as Novel Zinc Binding Group for Selective Histone Deacetylase Inhibition.
Small molecules bearing hydroxamic acid as the << zinc >> binding group (ZBG) have been the most effective [[ histone deacetylase ]] inhibitors (HDACi) to date.,Small molecules bearing hydroxamic acid as the [ENTITY_A] binding group (ZBG) have been the most effective [ENTITY_B] inhibitors (HDACi) to date.,INHIBITOR,CPR:4,1,Small molecules bearing hydroxamic acid as the zinc binding group (ZBG) have been the most effective histone deacetylase inhibitors (HDACi) to date.
We have identified << 3-hydroxypyridin-2-thione >> (3-HPT) as a novel ZBG that is compatible with [[ HDAC ]] inhibition.,We have identified [ENTITY_A] (3-HPT) as a novel ZBG that is compatible with [ENTITY_B] inhibition.,INHIBITOR,CPR:4,1,We have identified 3-hydroxypyridin-2-thione (3-HPT) as a novel ZBG that is compatible with HDAC inhibition.
"<< 3-HPT >> inhibits [[ HDAC 6 ]] and HDAC 8 with an IC50 of 681 and 3675 nM, respectively.","[ENTITY_A] inhibits [ENTITY_B] and HDAC 8 with an IC50 of 681 and 3675 nM, respectively.",INHIBITOR,CPR:4,1,"3-HPT inhibits HDAC 6 and HDAC 8 with an IC50 of 681 and 3675 nM, respectively."
Subsequent optimization led to several novel << 3HPT >>-based [[ HDAC ]]i that are selective for HDAC 6 and HDAC 8.,Subsequent optimization led to several novel [ENTITY_A]-based [ENTITY_B]i that are selective for HDAC 6 and HDAC 8.,INHIBITOR,CPR:4,1,Subsequent optimization led to several novel 3HPT-based HDACi that are selective for HDAC 6 and HDAC 8.
Maqui berry (Aristotelia chilensis) and the constituent << delphinidin glycoside >> inhibit [[ photoreceptor ]] cell death induced by visible light.,Maqui berry (Aristotelia chilensis) and the constituent [ENTITY_A] inhibit [ENTITY_B] cell death induced by visible light.,ACTIVATOR,CPR:3,0,Maqui berry (Aristotelia chilensis) and the constituent delphinidin glycoside inhibit photoreceptor cell death induced by visible light.
"These findings indicate that MBE and its << anthocyanidins >> suppress the light-induced photoreceptor cell death by inhibiting ROS production, suggesting that the inhibition of [[ phosphorylated-p38 ]] may be involved in the underlying mechanism.","These findings indicate that MBE and its [ENTITY_A] suppress the light-induced photoreceptor cell death by inhibiting ROS production, suggesting that the inhibition of [ENTITY_B] may be involved in the underlying mechanism.",INHIBITOR,CPR:4,1,"These findings indicate that MBE and its anthocyanidins suppress the light-induced photoreceptor cell death by inhibiting ROS production, suggesting that the inhibition of phosphorylated-p38 may be involved in the underlying mechanism."
"Moreover, << curcumin >> could also down-regulate the expression and activity of [[ matrix metalloproteinase-9 ]] (MMP-9).","Moreover, [ENTITY_A] could also down-regulate the expression and activity of [ENTITY_B] (MMP-9).",INDIRECT-DOWNREGULATOR,CPR:4,1,"Moreover, curcumin could also down-regulate the expression and activity of matrix metalloproteinase-9 (MMP-9)."
"Treatment with << EVn-50 >> or VB1 resulted in arresting the MDA-MB-435 and SMMC-7721 cells at G2/M phase, which was further supported by observations of increased phosphorylation of [[ Histone 3 ]] at Ser10, phosphorylation of Cdk1 at Tyr15, expression of cyclin B1, and decreased expression of Cdc25c.","Treatment with [ENTITY_A] or VB1 resulted in arresting the MDA-MB-435 and SMMC-7721 cells at G2/M phase, which was further supported by observations of increased phosphorylation of [ENTITY_B] at Ser10, phosphorylation of Cdk1 at Tyr15, expression of cyclin B1, and decreased expression of Cdc25c.",ACTIVATOR,CPR:3,0,"Treatment with EVn-50 or VB1 resulted in arresting the MDA-MB-435 and SMMC-7721 cells at G2/M phase, which was further supported by observations of increased phosphorylation of Histone 3 at Ser10, phosphorylation of Cdk1 at Tyr15, expression of cyclin B1, and decreased expression of Cdc25c."
"Treatment with << EVn-50 >> or VB1 resulted in arresting the MDA-MB-435 and SMMC-7721 cells at G2/M phase, which was further supported by observations of increased phosphorylation of Histone 3 at Ser10, phosphorylation of Cdk1 at Tyr15, expression of cyclin B1, and decreased expression of [[ Cdc25c ]].","Treatment with [ENTITY_A] or VB1 resulted in arresting the MDA-MB-435 and SMMC-7721 cells at G2/M phase, which was further supported by observations of increased phosphorylation of Histone 3 at Ser10, phosphorylation of Cdk1 at Tyr15, expression of cyclin B1, and decreased expression of [ENTITY_B].",INDIRECT-DOWNREGULATOR,CPR:4,1,"Treatment with EVn-50 or VB1 resulted in arresting the MDA-MB-435 and SMMC-7721 cells at G2/M phase, which was further supported by observations of increased phosphorylation of Histone 3 at Ser10, phosphorylation of Cdk1 at Tyr15, expression of cyclin B1, and decreased expression of Cdc25c."
<< Xanthohumol >> and 2-hydroxychalcone induced apoptosis by [[ Bcl-2 ]] downregulation.,[ENTITY_A] and 2-hydroxychalcone induced apoptosis by [ENTITY_B] downregulation.,INDIRECT-DOWNREGULATOR,CPR:4,1,Xanthohumol and 2-hydroxychalcone induced apoptosis by Bcl-2 downregulation.
"Importantly, << 2-hydroxychalcone >> and xanthohumol exerted more potent inhibitory effects on the proliferation, [[ MMP-9 ]] expression and invasive phenotype of MDA-MB-231 than chalcone.","Importantly, [ENTITY_A] and xanthohumol exerted more potent inhibitory effects on the proliferation, [ENTITY_B] expression and invasive phenotype of MDA-MB-231 than chalcone.",INDIRECT-DOWNREGULATOR,CPR:4,1,"Importantly, 2-hydroxychalcone and xanthohumol exerted more potent inhibitory effects on the proliferation, MMP-9 expression and invasive phenotype of MDA-MB-231 than chalcone."
"<< 4-Hydroxypyridazin-3(2H)-one >> Derivatives as Novel [[ d-Amino Acid Oxidase ]] Inhibitors. d-Amino acid oxidase (DAAO) catalyzes the oxidation of d-amino acids including d-serine, a coagonist of the N-methyl-d-aspartate receptor.","[ENTITY_A] Derivatives as Novel [ENTITY_B] Inhibitors. d-Amino acid oxidase (DAAO) catalyzes the oxidation of d-amino acids including d-serine, a coagonist of the N-methyl-d-aspartate receptor.",INHIBITOR,CPR:4,1,"4-Hydroxypyridazin-3(2H)-one Derivatives as Novel d-Amino Acid Oxidase Inhibitors. d-Amino acid oxidase (DAAO) catalyzes the oxidation of d-amino acids including d-serine, a coagonist of the N-methyl-d-aspartate receptor."
"4-Hydroxypyridazin-3(2H)-one Derivatives as Novel d-Amino Acid Oxidase Inhibitors. d-Amino acid oxidase (DAAO) catalyzes the oxidation of d-amino acids including << d-serine >>, a coagonist of the [[ N-methyl-d-aspartate receptor ]].","4-Hydroxypyridazin-3(2H)-one Derivatives as Novel d-Amino Acid Oxidase Inhibitors. d-Amino acid oxidase (DAAO) catalyzes the oxidation of d-amino acids including [ENTITY_A], a coagonist of the [ENTITY_B].",AGONIST,CPR:5,2,"4-Hydroxypyridazin-3(2H)-one Derivatives as Novel d-Amino Acid Oxidase Inhibitors. d-Amino acid oxidase (DAAO) catalyzes the oxidation of d-amino acids including d-serine, a coagonist of the N-methyl-d-aspartate receptor."
"4-Hydroxypyridazin-3(2H)-one Derivatives as Novel d-Amino Acid Oxidase Inhibitors. << d-Amino acid oxidase >> (DAAO) catalyzes the oxidation of d-amino acids including [[ d-serine ]], a coagonist of the N-methyl-d-aspartate receptor.","4-Hydroxypyridazin-3(2H)-one Derivatives as Novel d-Amino Acid Oxidase Inhibitors. [ENTITY_A] (DAAO) catalyzes the oxidation of d-amino acids including [ENTITY_B], a coagonist of the N-methyl-d-aspartate receptor.",SUBSTRATE,CPR:9,4,"4-Hydroxypyridazin-3(2H)-one Derivatives as Novel d-Amino Acid Oxidase Inhibitors. d-Amino acid oxidase (DAAO) catalyzes the oxidation of d-amino acids including d-serine, a coagonist of the N-methyl-d-aspartate receptor."
We identified a series of << 4-hydroxypyridazin-3(2H)-one >> derivatives as novel [[ DAAO ]] inhibitors with high potency and substantial cell permeability using fragment-based drug design.,We identified a series of [ENTITY_A] derivatives as novel [ENTITY_B] inhibitors with high potency and substantial cell permeability using fragment-based drug design.,INHIBITOR,CPR:4,1,We identified a series of 4-hydroxypyridazin-3(2H)-one derivatives as novel DAAO inhibitors with high potency and substantial cell permeability using fragment-based drug design.
<< 3-Hydroxy-5-(2-phenylethyl)pyridine-2(1H)-one >> exhibited the predicted binding mode and demonstrated high inhibitory activity for [[ human DAAO ]] in enzyme- and cell-based assays.,[ENTITY_A] exhibited the predicted binding mode and demonstrated high inhibitory activity for [ENTITY_B] in enzyme- and cell-based assays.,INHIBITOR,CPR:4,1,3-Hydroxy-5-(2-phenylethyl)pyridine-2(1H)-one exhibited the predicted binding mode and demonstrated high inhibitory activity for human DAAO in enzyme- and cell-based assays.
"Fourteen of 17 << parabens >> exhibited [[ hERα ]] and/or hERβ agonistic activity at concentrations of ⩽1×10(-5)M, whereas none of the 17 parabens showed AR agonistic or antagonistic activity.","Fourteen of 17 [ENTITY_A] exhibited [ENTITY_B] and/or hERβ agonistic activity at concentrations of ⩽1×10(-5)M, whereas none of the 17 parabens showed AR agonistic or antagonistic activity.",AGONIST,CPR:5,2,"Fourteen of 17 parabens exhibited hERα and/or hERβ agonistic activity at concentrations of ⩽1×10(-5)M, whereas none of the 17 parabens showed AR agonistic or antagonistic activity."
"Among 12 parabens with linear alkyl chains ranging in length from C1 to C12, << heptylparaben >> (C7) and pentylparaben (C5) showed the most potent [[ ERα ]] and ERβ agonistic activity in the order of 10(-7)M and 10(-8)M, respectively, and the activities decreased in a stepwise manner as the alkyl chain was shortened to C1 or lengthened to C12.","Among 12 parabens with linear alkyl chains ranging in length from C1 to C12, [ENTITY_A] (C7) and pentylparaben (C5) showed the most potent [ENTITY_B] and ERβ agonistic activity in the order of 10(-7)M and 10(-8)M, respectively, and the activities decreased in a stepwise manner as the alkyl chain was shortened to C1 or lengthened to C12.",AGONIST,CPR:5,2,"Among 12 parabens with linear alkyl chains ranging in length from C1 to C12, heptylparaben (C7) and pentylparaben (C5) showed the most potent ERα and ERβ agonistic activity in the order of 10(-7)M and 10(-8)M, respectively, and the activities decreased in a stepwise manner as the alkyl chain was shortened to C1 or lengthened to C12."
Most << parabens >> showing estrogenic activity exhibited [[ ERβ ]]-agonistic activity at lower concentrations than those inducing ERα-agonistic activity.,Most [ENTITY_A] showing estrogenic activity exhibited [ENTITY_B]-agonistic activity at lower concentrations than those inducing ERα-agonistic activity.,AGONIST,CPR:5,2,Most parabens showing estrogenic activity exhibited ERβ-agonistic activity at lower concentrations than those inducing ERα-agonistic activity.
"These results indicate that << parabens >> are selective agonists for [[ ERβ ]] over ERα; their interactions with ERα/β are dependent on the size and bulkiness of the alkyl groups; and they are metabolized by carboxylesterases, leading to attenuation of their estrogenic activity.","These results indicate that [ENTITY_A] are selective agonists for [ENTITY_B] over ERα; their interactions with ERα/β are dependent on the size and bulkiness of the alkyl groups; and they are metabolized by carboxylesterases, leading to attenuation of their estrogenic activity.",AGONIST,CPR:5,2,"These results indicate that parabens are selective agonists for ERβ over ERα; their interactions with ERα/β are dependent on the size and bulkiness of the alkyl groups; and they are metabolized by carboxylesterases, leading to attenuation of their estrogenic activity."
"These results indicate that << parabens >> are selective agonists for ERβ over ERα; their interactions with ERα/β are dependent on the size and bulkiness of the alkyl groups; and they are metabolized by [[ carboxylesterases ]], leading to attenuation of their estrogenic activity.","These results indicate that [ENTITY_A] are selective agonists for ERβ over ERα; their interactions with ERα/β are dependent on the size and bulkiness of the alkyl groups; and they are metabolized by [ENTITY_B], leading to attenuation of their estrogenic activity.",SUBSTRATE,CPR:9,4,"These results indicate that parabens are selective agonists for ERβ over ERα; their interactions with ERα/β are dependent on the size and bulkiness of the alkyl groups; and they are metabolized by carboxylesterases, leading to attenuation of their estrogenic activity."
Wattakaka volubilis << steroidal glycoside >> mixture (WVSM) and PPG (1-50μM) significantly inhibited the [[ COX-2 ]] and iNOS enzymes resulting in low levels of PGE2 and NO in LPS-induced RAW 264.7 macrophage cells.,Wattakaka volubilis [ENTITY_A] mixture (WVSM) and PPG (1-50μM) significantly inhibited the [ENTITY_B] and iNOS enzymes resulting in low levels of PGE2 and NO in LPS-induced RAW 264.7 macrophage cells.,INHIBITOR,CPR:4,1,Wattakaka volubilis steroidal glycoside mixture (WVSM) and PPG (1-50μM) significantly inhibited the COX-2 and iNOS enzymes resulting in low levels of PGE2 and NO in LPS-induced RAW 264.7 macrophage cells.
