text_modified,group_label_id,fake_example
"Results indicate that [ENTITY_A] serves as an effective [ENTITY_B] discriminative stimulus, with an onset and time course of action comparable with that of the CB(1) agonist Δ(9)-tetrahydrocannabinol, and that the inverse agonist rimonabant and the neutral antagonist AM4113 produce dose-related rightward shifts in the AM4054 dose-effect curve, indicating that both drugs surmountably antagonize the discriminative stimulus effects of AM4054.",0,0
"Of the [ENTITY_A] inhibitors tested, [ENTITY_B] was most effective, with IC50 values of 1.2 and 0.45 microM for inhibition of cAMP and cGMP hydrolysis, respectively.",1,0
"[ENTITY_A]-mediated inhibition of [ENTITY_B] release is demonstrated in vivo, in cells, and in isolated mitochondria.",1,0
"The effect of sumatriptan, but not of LY 344864, was prevented by pretreatment with the antagonist [ENTITY_A], which displays high affinity for [ENTITY_B] receptors.",3,0
"Under voltage-clamp conditions, [ENTITY_A] block of [ENTITY_B] is dose dependent with a half-maximal inhibitory concentration of 6.5 nM at 22 degrees C (n = 25 cells).",1,0
[ENTITY_A] binds to the CPPHA site on mGlu5 and potentiates [ENTITY_B]-mediated responses in both recombinant and native systems.,0,0
"Both [ENTITY_A] and gliclazide stimulated [ENTITY_B] activity; however, only gliclazide did so independently of its activity at K(ATP) channels, and this activity was partially inhibited by pertussis toxin.",0,0
"However, salicylate moiety appears to interfere with [ENTITY_A] inhibitory action on platelets and vascular [ENTITY_B].",1,0
"In this study, we investigated the presence of H(2)S and the expression of [ENTITY_A] synthesizing enzymes, [ENTITY_B] and CBS, in isolated mouse pancreatic acini.",4,0
STI571 binding to Flt3 is prevented by the phenylalanine 691 side-chain in the ATP binding center and mutating this site to threonine renders the corresponding [ENTITY_A] mutant sensitive to [ENTITY_B].,1,0
Activation of endogenous [ENTITY_A] (sst2) by [ENTITY_B] or activation of transiently transfected rat D2 dopamine receptors (rD2(long)) by quinpirole had no effect.,0,0
"In functional transport assays, we found that one of the identified molecules, ATM7, increased the reuptake of [ENTITY_A], possibly by facilitating the interaction of serotonin with transport-ready conformations of [ENTITY_B] when concentrations of serotonin were low and rate limiting.",4,0
"However, [ENTITY_A], but not 3G-RSV, induced [ENTITY_B]-dependent histone H3 deacetylation and SOD2 expression in mouse C2C12 skeletal myoblasts; as with RSV, SIRT1 knockdown blunted these effects.",0,0
"In contrast, in the presence of [ENTITY_A] UFH accelerated the inhibition of [ENTITY_B] by antithrombin 10-fold more efficiently than comparable concentrations of the high affinity fractions of enoxaparin and fragmin.",1,0
"Molecular models show that the [ENTITY_A] inhibitors [ENTITY_B] and milrinone share some of common residues but interact with distinct residues at the active site, suggesting that selective inhibitors can be designed with flexible size against PDE3 active site.",1,0
Improvements from baseline in mean [ENTITY_A] (HbA(1c)) were significantly greater with [ENTITY_B] monotherapy than with placebo in patients with type 2 diabetes.,0,0
The specificity of tracer uptake was determined by adding the [ENTITY_A] inhibitor [ENTITY_B].,1,0
The [ENTITY_A] Regulates Vascular Smooth Muscle Cell Proliferation via Controlling [ENTITY_B]-dependent Signaling.,4,0
"In conclusion, this study provides the first evidence implicating that [ENTITY_A] inhibits [ENTITY_B]-induced ROS accumulation and myofibroblast differentiation via enhanced Nrf2-ARE signaling.",1,0
"When RAD51, which is a central component of HR, was depleted by siRNA cells were sensitized to raltitrexed ([ENTITY_A]), which specifically inhibits [ENTITY_B].",1,0
RESULTS: [ENTITY_A] was an effective antipsychotic and improved the extrapyramidal symptoms and [ENTITY_B] level elevation noted at baseline.,0,0
"Selective COX-2 inhibitors, such as [ENTITY_A], celecoxib (SC-58635), and rofecoxib (MK-0966), are NSAIDs that have been modified chemically to preferentially inhibit [ENTITY_B] but not COX-1.",1,0
"Our data revealed that inhibition of [ENTITY_A]-mediated metabolic elimination by [ENTITY_B] (2, 5, and 15 mg/kg) led to a sharp increase in systemic and cerebral exposure to 5-MeO-DMT (2 and 10 mg/kg) at all dose combinations.",1,0
"In pig parathyroid cells, paricalcitol and the active form of doxercalciferol induced VDR translocation from the cytoplasm into the nucleus, suppressed PTH mRNA expression and inhibited cell proliferation in a similar manner, although [ENTITY_A] induced the expression of [ENTITY_B] mRNA more effectively.",0,0
However the regulatory mechanism of [ENTITY_A] synthesis by [ENTITY_B] remains to be elucidated.,4,0
A series of N-substituted lobelane analogues was synthesized and evaluated for their [(3)H]dihydrotetrabenazine binding affinity at the [ENTITY_A] and for their inhibition of vesicular [ENTITY_B] uptake.,4,0
"The pharmacology of NCX inhibitors has been studied extensively since the development of [ENTITY_A], a prototype benzyloxyphenyl [ENTITY_B] inhibitor, in 1996.",1,0
Previous report demonstrated that [ENTITY_A] (TH) negatively regulates [ENTITY_B] before SREBP-1c was revealed.,1,0
"While either blockage of HO activity by the HO inhibitor, tin protoporphyrin IX, or down-regulation of HO-1 expression by HO-1 small interfering RNA (siRNA) reversed the inhibitory effects of H(2)S on [ENTITY_A] expression and [ENTITY_B] production, HO-1 overexpression produced the same inhibitory effects of H(2)S.",4,0
"We evaluated [ENTITY_A], a [ENTITY_B] inhibitor currently used to treat chronic myelogenous leukemia and gastrointestinal stromal tumors, as a potential drug for systemic treatment of MTC, in 2 MTC-derived cell lines expressing multiple endocrine neoplasia-associated mutant RET receptors.",1,0
"[ENTITY_A], a [ENTITY_B] inhibitor, arrests cell division and causes apoptosis in non-small lung cancer cells [283660].",1,0
"Consistent with zinc finger E-box binding homeobox 2, which was confirmed as a direct target of miR-200b in endometrial cancer cell lines, some other key factors of EMT such as [ENTITY_A] and N-cadherin increased, whereas E-cadherin decreased in the [ENTITY_B]-treated cells, contributing to TAM-induced EMT in these endometrial cancer cells.",0,0
"Moreover, [ENTITY_A], in presence of H2O2 inhibited the decrease caused by oxidative stress in stress-sensing transcription factors, [ENTITY_B] and Nrf2, which play an important role in antioxidant capacity of the cell.",0,0
"Also in contrast to effects of multiple [ENTITY_A] injections, 1) MDMA caused little or no decrease in binding of the [ENTITY_B] ligand WIN35428, and 2) neither prevention of hyperthermia nor prior depletion of DA prevented the MDMA-induced reduction in plasmalemmal DA transport.",1,0
[ENTITY_A] are flavoproteins that catalyze two-electron reduction and detoxification of [ENTITY_B].,4,0
"A series of [ENTITY_A] have been synthesised, characterised and tested for their in vitro [ENTITY_B] tyrosine kinase inhibitory activity.",1,0
[ENTITY_A] also enhanced recruitment of [ENTITY_B] (cyclin-dependent kinase 9) and AFF4 to F7.,0,0
"[ENTITY_A] induced myocardial infarcted rats showed a significant increase in the levels of cardiac diagnostic markers, heart mitochondrial lipid peroxidation, calcium, and a significant decrease in the activities/levels of heart mitochondrial [ENTITY_B], glutathione reductase, reduced glutathione, isocitrate, succinate, malate, α-ketoglutarate and NADH-dehydrogenases, cytochrome-C-oxidase and adenosine triphosphate.",1,0
Thus we have shown that low-dose [ENTITY_A] exerts an anti-asthma effect through increasing activation of [ENTITY_B] which is subsequently recruited by corticosteroids to suppress inflammatory genes.,0,0
"Furthermore, [ENTITY_A] significantly reversed the up-regulation of [ENTITY_B] and inhibited the calcium overload in the cultured neurons after challenging the NMDA.",1,0
Immunofluorescence staining and western blotting demonstrated that [ENTITY_A] treatment reduced GFAP and [ENTITY_B] expression in the retinas of OLETF rats.,1,0
"[ENTITY_A] inhibitors, e.g. [ENTITY_B] and apixaban, are potent, oral direct inhibitors of prothrombinase-bound, clot-associated or free FXa.",1,0
"In view of the role of CA in acid-base balance as well as the fact that an increase or decrease in its activity is accompanied by an increase or decrease in intra- and extracellular pH, our results suggest that: firstly, [ENTITY_A] activation induced by [ENTITY_B] might cause changes in COX activity; secondly, PGs are synthetized as a consequence of the changes in COX activity, a hypothesis that requires further study.",0,0
"Also, prophylactic, as well as therapeutic, treatment with the CSE inhibitor, DL-propargylglycine (PAG), significantly reduced the severity of caerulein-induced pancreatitis and associated lung injury, as determined by 1) hyperamylasemia [plasma amylase (U/L) (control, 1204+/-59); prophylactic treatment: placebo, 10635+/-305; PAG, 7904+/-495; therapeutic treatment: placebo, 10427+/-470; PAG, 7811+/-428; P<0.05 PAG c.f. placebo; n=24 animals in each group]; 2) neutrophil sequestration in the pancreas [pancreatic [ENTITY_A] (MPO) activity (fold increase over control) (prophylactic treatment: placebo, 5.78+/-0.63; [ENTITY_B], 2.97+/-0.39; therapeutic treatment: placebo, 5.48+/-0.52; PAG, 3.03+/-0.47; P<0.05 PAG c.f. placebo; n=24 animals in each group)]; 3) pancreatic acinar cell injury/necrosis; 4) lung MPO activity (fold increase over control) [prophylactic treatment: placebo, 1.99+/-0.16; PAG, 1.34+/-0.14; therapeutic treatment: placebo, 2.03+/-0.12; PAG, 1.41+/-0.97; P<0.05 PAG c.f. placebo; n=24 animals in each group]; and 5) histological evidence of lung injury.",0,0
"The aim of the present work was to evaluate the effectiveness of such an antidote by testing whether [ENTITY_A] (DOX), a known [ENTITY_B] inducer, could efficiently protect Caco-2 cells against PQ cytotoxicity, 6 h after the incubation with the herbicide, reflecting a real-life intoxication scenario.",0,0
"In conclusion, [ENTITY_A], an antimetabolite that inhibits [ENTITY_B] activity, may be effective against 5-FU and/or FdUrd-resistance in colorectal cancer cells caused by amplification of TS and/or deletion of orotate phosphoribosyltransferase.",1,0
"Furthermore, in vivo relevant lipids such as oxidized low-density lipoprotein can also elicit [ENTITY_A] signaling leading to [ENTITY_B] up-regulation.",0,0
"Treatment with [ENTITY_A] resulted in nuclear condensation (a morphological change due to apoptosis of NSCs) 24hr after the treatment and activated [ENTITY_B] after 6 hr, indicating that diclofenac may cause apoptosis of neuronal cells via activation of the caspase cascade.",0,0
This study demonstrates that [ENTITY_A] and clenbuterol stimulate [ENTITY_B] levels in vitro and that AP-1 binding could be a commonality between the mechanism of NGF induction of these two compounds.,0,0
"The 5-HT(1/2/5/7)-receptor antagonist methysergide and the 5-HT(2A/2B/2C)-receptor antagonist LY 53857 enhanced clomipramine-induced hyperglycemia, while the [ENTITY_A] antagonist [ENTITY_B] and the 5-HT(3/4)-receptor antagonist tropisetron did not affect it.",3,0
"However, [ENTITY_A] at low concentrations causes slow inhibition of [ENTITY_B] kainate receptor-mediated synaptic currents in the basolateral amygdala, indicating that it may protect against seizures, at least in part, through suppression of GluR5 kainate receptor responses.",1,0
A series of substituted [ENTITY_A] has been synthesised and tested in vitro as potential pro-apoptotic [ENTITY_B]-inhibitory anticancer agents.,1,0
Selective precipitation of cytosol receptors with 36% [ENTITY_A] reduced [ENTITY_B] concentrations to negligible levels.,1,0
"In contrast, serum [ENTITY_A] was elevated in animals dosed with [ENTITY_B] or 4HPR but not in those dose with ROAc.",0,0
"DNA damage is accepted as a consequence of [ENTITY_A] deprivation induced by chemotherapeutic inhibitors of [ENTITY_B] (TS), but the types of damage and signaling responses remain incompletely understood.",4,0
[ENTITY_A]-induced [ENTITY_B] and basal Na(+)/K(+)-ATPase trafficking via protein kinase D1-phosphatidylinositol 4-kinaseIIIβ trans Golgi signalling in M1 cortical collecting duct cells.,0,0
"Finally, [ENTITY_A] suppressed unilateral ureteral obstruction (UUO)-induced renal fibrosis and alpha-SMA, fibronectin and type 1 collagen expression in the obstructed kidneys from UUO mice, along with increased and decreased expression of [ENTITY_B] and phospho-Smad3, respectively.",0,0
"It showed high rat lymphoma growth-inhibitory and lytic activity in vitro (IC50 = 0.16 mM), based specifically on inhibition of [ENTITY_A]--mediated [ENTITY_B] uptake, in contrast to its colonic metabolites, sulfapyridine and 5-aminosalicylic acid.",4,0
"Using immunohistochemistry, the authors analyzed changes in [ENTITY_A] phosphorylation in the NAc after 5 days of [ENTITY_B], a short or long drug-free period, and a subsequent challenge injection.",0,0
The addition of [ENTITY_A] greatly (4-1024-fold minimum inhibitory concentration [MIC] reduction) improves the activity of ceftazidime versus most species of Enterobacteriaceae depending on the presence or absence of [ENTITY_B] enzyme(s).,1,0
"[ENTITY_A] and SC-236, a selective [ENTITY_B] (COX-2) inhibitor, exerted a similar effect as sulindac.",1,0
[ENTITY_A] is a new inhibitor of [ENTITY_B] enzyme.,1,0
[ENTITY_A] analogues inhibit [ENTITY_B] expression in the human monocytic cell line THP-1 via a cyclic AMP-dependent mechanism.,1,0
[ENTITY_A] showed partial protection in the cortical neurons via down-regulation of NR2B containing NMDA receptors and up-regulation of [ENTITY_B] family.,0,0
"When combined, [ENTITY_A] antagonized the effects of the full kappa-opioid receptor agonists in [(35)S]GTPgammaS assays and reduced the stimulation of [ENTITY_B] MAPK and ERK1/2 phosphorylation by dynorphin A.",1,0
